,jobname,min-pairwise-TMscores,avg-pairwise-TMscores,number of clusters,cluster decay rate 1,cluster decay rate 2,cluster decay rate 3,Top 1 pLDDT,Top 2 pLDDT,Top 3 pLDDT,dataset
719,4v8gD,0.43709242620353217,0.6454943543914134,99,0.11436950146627566,0.8461538461538461,0.5454545454545454,0.9546123288,0.9351164384,0.8955369863,pdb
720,4v8oB,0.7139937861143381,0.8101966488616238,6,0.055984555984555984,0.7241379310344828,0.6190476190476191,0.9471800000000001,0.8391464286,0.8068064286000001,pdb
721,4v8pH,0.2167161596060124,0.5714727125570642,20,0.91324200913242,0.95,0.4105263157894737,0.9031350785000001,0.8813246073000001,0.8761455497,pdb
722,4v8zA,0.17137798540354424,0.41034966509682624,25,0.9952380952380953,0.5119617224880383,0.9813084112149533,0.8547831933000001,0.8524773109,0.8360890756,pdb
723,4v97B,0.213478025964508,0.47601416976412014,8,0.996078431372549,0.4566929133858268,0.5948275862068966,0.7729352113,0.734271831,0.7188887324000001,pdb
724,4v9bA,0.6082786668507862,0.8204746788307812,15,0.06800766283524905,0.7183098591549296,0.7058823529411765,0.9507703125,0.8832855469,0.8774902344000001,pdb
725,4v9cA,0.5343373249370024,0.7440372542886314,14,0.01639344262295082,0.7222222222222222,0.9230769230769231,0.9618452282000001,0.8748572614000001,0.8409717842000001,pdb
726,4v9jB,0.49424405829417956,0.7104322737843471,16,0.03483992467043315,0.6486486486486487,0.4583333333333333,0.9563605263,0.8871903509,0.8795938596,pdb
727,4v9kA,0.4799246174092576,0.7435465339395493,16,0.05770887166236004,0.5671641791044776,0.5263157894736842,0.9704119149,0.9133970213,0.9050234043000001,pdb
728,4v9qC,0.41407839917562667,0.5364152403587658,53,0.05223880597014925,0.5714285714285714,1.0,0.9387199262,0.9219066421000001,0.8985195572,pdb
729,4w2hC,0.6203900078789394,0.8073156293615337,12,0.053465346534653464,0.8148148148148148,0.7954545454545454,0.9507703125,0.8911640625,0.8735624999999999,pdb
730,4wq14,0.3689020972785778,0.568789621431737,11,0.006118881118881119,0.7142857142857143,0.8,0.9483907407000001,0.6967265432,0.6948388889,pdb
731,4wquC,0.4926628289317542,0.693885999043963,13,0.04150943396226415,0.6363636363636364,0.75,0.9566736842,0.8876377193,0.8705355263000001,pdb
732,4wr8E,0.5237904786724833,0.6690302082908273,12,0.02102973168963017,0.4482758620689655,0.8461538461538461,0.9840964912000001,0.8780201754,0.7752903509,pdb
733,4wra7,0.3959959788732178,0.7267288085764492,6,0.06861198738170347,0.28735632183908044,0.64,0.9711898551,0.7735536232,0.7594978261,pdb
734,4wu19,0.6908857854382934,0.847729384536428,4,0.04791666666666667,0.15942028985507245,0.36363636363636365,0.9576313559,0.9529322034000001,0.845140678,pdb
735,4wu1I,0.20975295898900947,0.4948083096401056,12,0.6017897091722595,0.6765799256505576,0.6978021978021978,0.7734070423,0.7364929577,0.7236971831,pdb
736,4wzo4,0.273505111598087,0.5548855080434945,8,0.004336513443191674,0.8,1.0,0.9483907407000001,0.7344376543000001,0.7279722222,pdb
737,4xjbA,0.5253482175885681,0.797621528771866,4,0.1650485436893204,0.10588235294117647,0.4444444444444444,0.9818976744000001,0.9800426357,0.7158093023000001,pdb
738,4y4o1,0.7161647837198095,0.8125747394746599,6,0.07947019867549669,0.5833333333333334,0.7142857142857143,0.9315605072,0.9082500000000001,0.8925884058,pdb
739,4ybbA,0.5090403818724829,0.7195386502026575,14,0.011162790697674419,0.75,0.8888888888888888,0.9782491071,0.8848709821,0.8776133929000001,pdb
740,4yl9C,0.670507266016463,0.7730815908583294,60,0.9324324324324325,0.9057971014492754,0.728,0.9220653226000001,0.8795669355,0.8789951613,pdb
741,4z3s2,0.38171293247121785,0.5022611462189118,49,0.0718954248366013,0.7272727272727273,0.75,0.9334405797,0.9082500000000001,0.8931144928,pdb
742,4z40H,0.39164594647802836,0.644046630774558,70,0.5526315789473685,0.8571428571428571,0.8333333333333334,0.8983189944000001,0.8862100559,0.8829273743,pdb
743,4z8c1,0.38163207535024973,0.4965931897323072,57,0.0457516339869281,1.0,0.8571428571428571,0.9334771739000001,0.9082500000000001,0.8925884058,pdb
744,4z8c2,0.7076955191901743,0.8061063036882752,7,0.07142857142857142,0.5454545454545454,1.0,0.9317318841000001,0.9125126812000001,0.8925884058,pdb
745,4zbfD,0.38389330117340636,0.6147424382619506,12,0.017857142857142856,0.7727272727272727,0.8823529411764706,0.9214592357,0.9119643312,0.7511713376,pdb
746,4zm8C,0.6862572962956901,0.8310297762522114,4,0.1864,0.03862660944206009,0.8888888888888888,0.9523877193,0.8412578947,0.7866587719,pdb
747,4zvtC,0.3618796499624739,0.6114470124387918,51,0.8,0.625,1.0,0.8539181818,0.8330868687,0.8276707071,pdb
748,5a3dB,0.3148491370931361,0.5064185582980972,10,0.14323144104803492,0.5304878048780488,0.3563218390804598,0.9675495652,0.7557182609,0.6351113043000001,pdb
749,5acoF,0.27254089332145276,0.5656816798887265,10,0.905982905982906,0.8773584905660378,0.4946236559139785,0.7541464052,0.7539823529,0.7472790850000001,pdb
750,5ady4,0.3782880742201348,0.5771675536700687,90,0.19782608695652174,0.5274725274725275,0.7708333333333334,0.9627631579,0.9290263158000001,0.8602710526,pdb
751,5ancB,0.4221200959298161,0.6059173306882257,27,0.021957913998170174,1.0,0.9583333333333334,0.9552537234,0.8510164894000001,0.8379031915,pdb
752,5av8B,0.28384318213121734,0.47995300272763014,12,0.912568306010929,0.5838323353293413,0.8769230769230769,0.8725442308,0.8702942308,0.8493490385,pdb
753,5b1aF,0.2769027366241052,0.4973248986188837,22,0.7873015873015873,0.7217741935483871,0.5810055865921788,0.9227224490000001,0.9096540816,0.9019142857,pdb
754,5b1rA,0.3645527006748858,0.7316788357040954,6,0.21058965102286403,0.18285714285714286,0.40625,0.8946590551,0.8919716535000001,0.8769102362000001,pdb
755,5bpbC,0.34694912248662413,0.667910689745145,23,0.13942307692307693,0.9827586206896551,0.39473684210526316,0.8945040268000001,0.8833369128,0.8693174497,pdb
756,5c8hA,0.6012419947814445,0.7760963322736633,4,0.015584415584415584,0.2916666666666667,0.5714285714285714,0.9071661157,0.8406396694,0.8380495868000001,pdb
757,5c90C,0.2909348354862633,0.5991274807300927,8,0.3398576512455516,0.31413612565445026,0.6,0.9621958974,0.9613020513,0.9177128205,pdb
758,5cb5F,0.8498830732208517,0.9249415366104259,2,0.0,0.0,0.0,0.9570103825,0.789995082,,pdb
759,5cr8D,0.6566132605101604,0.7958523506893111,6,0.05185909980430528,0.5283018867924528,0.2857142857142857,0.9745982301,0.8989132743,0.8861681416,pdb
760,5cz4b,0.5589157595954279,0.7306746873653479,7,0.007269789983844911,0.5555555555555556,0.8,0.9757826531,0.8065510204,0.7778158163000001,pdb
761,5d2mA,0.3842043588876704,0.6655375743778436,32,0.022163120567375887,0.8,0.95,0.9663192547,0.9025024845,0.896742236,pdb
762,5d4sB,0.6488718326708172,0.7992080010486452,48,0.6053268765133172,0.54,0.9555555555555556,0.9095147727,0.8973670455,0.8922170455,pdb
763,5dgfd,0.2528490118079952,0.6026340654173625,15,0.10265811182401467,0.7053571428571429,0.5949367088607594,0.8922516667,0.8777349999999999,0.871555,pdb
764,5dgvd,0.6576844847199418,0.8128691746002266,12,0.20422535211267606,0.25862068965517243,0.3333333333333333,0.8993275,0.8810658333,0.8698033333,pdb
765,5dgvm,0.2077276996452297,0.4465100061986158,14,0.7597173144876325,0.5674418604651162,0.9508196721311475,0.9230095455,0.7565472727,0.7188077273,pdb
766,5doy2,0.8157570127438605,0.8818481161945034,5,0.01694915254237288,0.875,0.2857142857142857,0.9647973451,0.8786230088,0.8400548673,pdb
767,5duxC,0.7524274152374332,0.8488665020157674,4,0.005797101449275362,1.0,0.75,0.9463800000000001,0.8636251613,0.6666258065,pdb
768,5ef1A,0.2795315111242678,0.5516973895466005,18,0.022452504317789293,0.9615384615384616,0.84,0.9370310811,0.8864567568,0.8411121622000001,pdb
769,5emcA,0.2735126911559401,0.7077733989222659,10,0.10028382213812677,0.5094339622641509,0.7222222222222222,0.9019968085000001,0.8789319149,0.8714095745,pdb
770,5epzA,0.2877121396657562,0.6125157219730885,16,0.07905138339920949,0.9833333333333333,0.4067796610169492,0.9590708333,0.8593391667,0.8547300000000001,pdb
771,5f1iT,0.5982694364220951,0.7617396080698945,11,0.023605150214592276,0.6363636363636364,1.0,0.9693878788,0.8459585859000001,0.8451181818,pdb
772,5f7tE,0.5843970765045439,0.7577657860043364,8,0.07305577376276512,0.6236559139784946,0.7068965517241379,0.9541829787,0.9082333333,0.8886425532000001,pdb
773,5f8k2,0.4177128279859406,0.5268344661911889,45,0.02072538860103627,1.0,1.0,0.9348690909,0.8266836364,0.7698974545,pdb
774,5fb0C,0.25640027517580255,0.4884403584848732,17,0.1099236641221374,0.8888888888888888,0.84375,0.9251733696000001,0.8343456522,0.8080739130000001,pdb
775,5fdrA,0.3867340611764849,0.66143458186952,6,0.06260296540362438,0.27631578947368424,0.6666666666666666,0.9164322785000001,0.9163367089000001,0.729621519,pdb
776,5fdu1,0.4223609669301167,0.527497275588978,66,0.02512562814070352,1.0,0.8,0.9350287273000001,0.8019265455,0.791476,pdb
777,5fg4A,0.5346583197526086,0.7100018349050924,10,0.06676136363636363,0.13829787234042554,0.8461538461538461,0.9679258621000001,0.9614896552000001,0.7857810345,pdb
778,5fg7N,0.5456259467437736,0.7011748013325395,4,0.0031847133757961785,1.0,1.0,0.9757336735000001,0.7725882653,0.5951423469,pdb
779,5gagJ,0.4260769428495721,0.649049563582472,21,0.058823529411764705,0.5909090909090909,0.5897435897435898,0.9371570423000001,0.8935415493000001,0.8685077465000001,pdb
780,5gmkG,0.25397161072899266,0.41559706850428824,15,0.8509615384615384,0.423728813559322,0.92,0.6808575419,0.6720832402,0.669122905,pdb
781,5gpn4,0.3263659349493917,0.4711406714633177,26,0.6487603305785123,0.9426751592356688,0.9527027027027027,0.8861357143,0.8734154762,0.8423928571,pdb
782,5gupA,0.34043505686455455,0.4649973339970655,19,0.9716312056737588,0.8905109489051095,0.9959016393442623,0.8844916667,0.7050940476,0.7045357143000001,pdb
783,5h1uD,0.2900663125592512,0.527416913789532,11,0.23117338003502627,0.9772727272727273,0.9844961240310077,0.9315486339000001,0.7749704918,0.7546513661,pdb
784,5hcq2,0.7169595450797533,0.818319793086424,5,0.06289308176100629,0.7,0.8571428571428571,0.9315605072,0.9120239130000001,0.8931144928,pdb
785,5hcr1,0.38133962777507263,0.4975445741389496,61,0.03614457831325301,1.0,0.8333333333333334,0.9334405797,0.9082500000000001,0.8926402174,pdb
786,5hqoA,0.49030192502626996,0.7610580919476593,8,0.1890971039182283,0.14864864864864866,0.3333333333333333,0.9525511494000001,0.9268149425000001,0.9121379310000001,pdb
787,5hrpA,0.4933652876162579,0.6731072116703725,23,0.24052478134110788,0.7636363636363637,0.29365079365079366,0.9032341463,0.8759817073,0.8315451220000001,pdb
788,5hu6A,0.7590636217750504,0.8636122473234568,3,0.0033003300330033004,0.8,0.0,0.9783900709000001,0.7327588652,0.6103297872,pdb
789,5j3cR,0.3856381321357906,0.501066104237696,55,0.05806451612903226,0.6666666666666666,1.0,0.9335927536,0.9110057971000001,0.8931144928,pdb
790,5j4c2,0.38144588951995445,0.49689019212253827,56,0.07096774193548387,0.8181818181818182,0.5555555555555556,0.9335927536,0.9082500000000001,0.8925884058,pdb
791,5j8aA,0.44861536041251837,0.6957056455536312,14,0.03770028275212064,0.3,0.75,0.9770580357,0.8847982143,0.8747660714000001,pdb
792,5j91A,0.43539719375114355,0.6966944888391818,23,0.00931098696461825,0.8,1.0,0.9768977679,0.8546334821,0.8372236607,pdb
793,5j9iF,0.2958570058390706,0.5900459213713433,20,0.709375,0.9030837004405287,0.8585365853658536,0.9454201923000001,0.9451759615,0.9444096154,pdb
794,5jklB,0.3044943503355107,0.6045980499403671,18,0.056925996204933584,0.4,0.8333333333333334,0.9507043716,0.9396398907,0.9156989071,pdb
795,5jlxD,0.4942555200024953,0.7735100174156102,3,0.012949640287769784,0.4444444444444444,0.0,0.9384459016000001,0.9296278689,0.8275311475,pdb
796,5k2pA,0.3075736825976992,0.5440270082399269,8,0.10918918918918918,0.8514851485148515,0.9883720930232558,0.9819449612000001,0.9793565891,0.7641844961,pdb
797,5kafU,0.4360010653084803,0.5953487008707099,97,0.9696969696969697,0.640625,0.5609756097560976,0.9007223881,0.8945992537,0.8941328358,pdb
798,5kcr1,0.4299302598826971,0.5449230479319795,47,0.03225806451612903,0.8,1.0,0.9398274725,0.8799545788,0.8766765568,pdb
799,5kgwA,0.29648332521844656,0.6726102521376738,23,0.3424190800681431,0.24875621890547264,0.9,0.9083214724,0.8343723926000001,0.8304895706000001,pdb
800,5kidB,0.4143268047630512,0.6696876484038469,6,0.006083650190114068,0.625,0.8,0.9472766667,0.7363144444,0.5664505556,pdb
801,5l5pN,0.5450804069164022,0.7174515270233519,3,0.0031821797931583136,1.0,0.0,0.9757984694,0.5951423469,0.5367561224,pdb
802,5l6cX,0.455847632991908,0.6734756764762767,20,0.011055276381909548,0.6363636363636364,1.0,0.9580641414000001,0.7154075758,0.7122474747,pdb
803,5l89Z,0.3024279333064488,0.6148009154666534,23,0.8301282051282052,0.7335907335907336,0.9578947368421052,0.8838586207,0.8823232759,0.8786612069,pdb
804,5lneA,0.41778350679310405,0.7003067664970481,4,0.005016722408026756,0.8333333333333334,0.8,0.9094567073000001,0.6615664634,0.5488335366,pdb
805,5lybD,0.3199308234784534,0.6921648264428167,7,0.017584097859327217,0.6956521739130435,0.875,0.8993154545,0.8328072727,0.8199945455000001,pdb
806,5lybO,0.9987786599622176,0.9993893299811087,2,0.0,0.0,0.0,0.965668,0.9604600000000001,,pdb
807,5mdyP,0.5357746354266756,0.7309649267112068,72,0.07692307692307693,0.84,0.9047619047619048,0.9516365217,0.9074800000000001,0.8822730435,pdb
808,5mgpG,0.5198994523400897,0.7285370774260898,5,0.05581761006289308,0.1267605633802817,0.5555555555555556,0.9650039773,0.8242534091,0.8182204545,pdb
809,5peeA,0.6731627717678382,0.7832725371442987,55,0.195,0.9871794871794872,0.974025974025974,0.8959927536000001,0.8950521739,0.8945949275,pdb
810,5svgD,0.42501213518151376,0.6717365799442089,19,0.3253012048192771,0.35390946502057613,0.16279069767441862,0.9338153285,0.8759854015,0.8276489051,pdb
811,5szzC,0.5245436779670386,0.7185527763550553,16,0.06055776892430279,0.3026315789473684,0.8260869565217391,0.9559025,0.8789068750000001,0.8693587500000001,pdb
812,5t2cA,0.568109846588484,0.7843582764912977,11,0.10160427807486631,0.14912280701754385,1.0,0.9186806897,0.8006786207000001,0.7772668966,pdb
813,5t2ck,0.2015378709952692,0.4699834138169239,15,0.3704414587332054,0.6994818652849741,0.6148148148148148,0.9237445255000001,0.8942839416,0.8303,pdb
814,5tgaC,0.32720304266298106,0.6060022792700834,8,0.13459950454170108,0.3312883435582822,0.2037037037037037,0.9341666667,0.9298843750000001,0.9150739583,pdb
815,5urw2,0.3809714927180647,0.5679763019440979,77,0.9655172413793104,1.0,0.5357142857142857,0.8337896341000001,0.8285048780000001,0.8270634146,pdb
816,5v4fA,0.49388273016319945,0.7410005861803441,8,0.05826656955571741,0.4,0.625,0.967650365,0.9505058394,0.8424635036,pdb
817,5x3mA,0.5225805918860122,0.7643904894454359,3,0.0047169811320754715,0.8571428571428571,0.0,0.9648039474000001,0.8595934211,0.5595657895,pdb
818,1a21A,0.7096405656850688,0.8183277410751667,7,0.029166666666666667,0.5714285714285714,0.75,0.9037214612000001,0.8811968037000001,0.8556844749,pdb
819,1adoB,0.8489586669825736,0.9244793334912869,2,0.0,0.0,0.0,0.9636454545,0.7371421488000001,,pdb
820,1bggC,0.8361992155121548,0.9057739452808122,3,0.015025041736227046,0.7777777777777778,0.0,0.9794223214000001,0.7408049107,0.7078995536,pdb
821,1c4fA,0.41165145893121613,0.6937407832975844,4,0.01627906976744186,0.7142857142857143,0.8,0.9535390756000001,0.7862609244000001,0.7580155462,pdb
822,1cl2A,0.7962842171148783,0.8611808203252553,5,0.057539682539682536,0.3103448275862069,0.8888888888888888,0.9735349367,0.7952455696,0.7751351899000001,pdb
823,1ddnB,0.44611685966775677,0.6340545411817701,9,0.04734848484848485,0.96,0.9583333333333334,0.9478336283000001,0.8408106195,0.8290137168,pdb
824,1e4nA,0.7995565080387089,0.867334517113419,5,0.016574585635359115,0.8888888888888888,0.625,0.9576091797,0.6921369141,0.6739257812,pdb
825,1e9sE,0.6781585913339034,0.8193444576921608,4,0.013779527559055118,0.7142857142857143,0.8,0.9581919908000001,0.7658556064,0.6853807780000001,pdb
826,1f4yH,0.4396730568498795,0.6206630489351663,21,0.07903780068728522,0.6086956521739131,0.9285714285714286,0.9433458333,0.9346606481,0.8828787037,pdb
827,1gpcA,0.8370275672582899,0.9185137836291449,2,0.0,0.0,0.0,0.9451325688000001,0.8072348624,,pdb
828,1h2iF,0.791713213851436,0.855745233708217,8,0.14953271028037382,0.75,0.6666666666666666,0.9119272727000001,0.8517909091,0.8496799043000001,pdb
829,1h85A,0.5888495914173161,0.7407813949670438,19,0.024719101123595506,0.9090909090909091,1.0,0.9763244068,0.8261694915000001,0.8030220339,pdb
830,1hzzC,0.7434489127600311,0.8532170712563898,11,0.09504132231404959,0.6521739130434783,0.5666666666666667,0.9016280788000001,0.8726226601,0.8532172414,pdb
831,1jczA,0.7571814464539101,0.8369615345068113,4,0.0075046904315197,1.0,1.0,0.9730376426,0.7235730038,0.6882821293,pdb
832,1ji2A,0.5151731635104069,0.7882609381174749,25,0.12403100775193798,0.96875,0.7741935483870968,0.9737396581000001,0.9352441026,0.9186198291000001,pdb
833,1l2dA,0.6981423911376355,0.8490711955688177,2,0.0,0.0,0.0,0.9729156934000001,0.8302886861000001,,pdb
834,1l7iL,0.42527959889604944,0.586031323387684,27,0.5518867924528302,0.4700854700854701,0.4727272727272727,0.9629780374,0.9593046729,0.9469182243,pdb
835,1n6xA,0.7192498401071525,0.8336453805926151,5,0.029513888888888888,0.23529411764705882,1.0,0.9836493274,0.7704139013,0.7111542601,pdb
836,1p16B,0.7251258705580819,0.8745151663312513,7,0.944954128440367,0.22815533980582525,0.2127659574468085,0.9481220253,0.9420782278000001,0.9157265823,pdb
837,1pz7A,0.754688507663662,0.8476995046289457,10,0.18892508143322476,0.3793103448275862,0.9545454545454546,0.8600460784,0.8540803922,0.8280588235,pdb
838,1q9oC,0.4223656461908578,0.596767138850148,26,0.2985781990521327,0.6984126984126984,0.9090909090909091,0.9591634703,0.9455831050000001,0.9177990868,pdb
839,1qpiA,0.2834195035519386,0.5913972849247676,7,0.15333333333333332,0.4057971014492754,0.35714285714285715,0.9559970443,0.9494413793,0.8867399015,pdb
840,1r5yA,0.8025792520919993,0.9083635736090893,3,0.04909090909090909,0.48148148148148145,0.0,0.9651202073,0.7504588083,0.7332176166000001,pdb
841,1rp3A,0.386463657250377,0.6357875139082861,33,0.10434782608695652,0.6666666666666666,0.8125,0.8848719665,0.8791991632,0.8765966527,pdb
842,1rsgA,0.6063800236310332,0.7522652268568052,5,0.029315960912052116,0.8888888888888888,0.625,0.9365166667,0.7512096899,0.6332889535,pdb
843,1rvtJ,0.20980937119865684,0.44509873392263716,9,0.9642857142857143,0.6851851851851852,0.2972972972972973,0.8963082317000001,0.7446243902,0.6605762195,pdb
844,1sr5C,0.5994182266135044,0.7863531062025083,3,0.013157894736842105,0.8571428571428571,0.0,0.9648455598000001,0.7336745174,0.5696617761,pdb
845,1ssdB,0.8223541832540818,0.89720727449466,3,0.016923076923076923,0.7272727272727273,0.0,0.9719971660000001,0.7890906883000001,0.7244024291000001,pdb
846,1ufqD,0.5772795662249952,0.8079766462509242,10,0.22141119221411193,0.43956043956043955,0.375,0.9071063492,0.8864289683000001,0.8676944444,pdb
847,1uz6P,0.44603537029623275,0.5920201629238396,21,0.06808510638297872,0.625,1.0,0.933975576,0.9202165899,0.8868963134000001,pdb
848,1vi6C,0.8399824956901418,0.9199912478450709,2,0.0,0.0,0.0,0.9598153846,0.8515009615,,pdb
849,1vpxF,0.8035808963989617,0.869679531143748,6,0.21956521739130436,0.26732673267326734,0.6666666666666666,0.9669508696,0.9143495652,0.8903443478,pdb
850,1xvcB,0.8093802965317298,0.8765309711231231,6,0.03900709219858156,0.6363636363636364,0.7142857142857143,0.9105047438,0.7978760911,0.7922165085,pdb
851,1z0uB,0.7422730782248921,0.871136539112446,2,0.0,0.0,0.0,0.9294802158000001,0.7164694245000001,,pdb
852,1z3zA,0.8370460275313409,0.9185230137656705,2,0.0,0.0,0.0,0.9673904872,0.8371737819,,pdb
853,2ak4A,0.5295363056196752,0.687023168728195,24,0.05078125,0.9230769230769231,0.8333333333333334,0.9655134058,0.9547315217000001,0.9504862319,pdb
854,2an2A,0.7170720496962205,0.8155951233001345,13,0.027149321266968326,1.0,0.8333333333333334,0.9785863889,0.8023991667,0.7938622222,pdb
855,2b36A,0.7117154691971818,0.816204584186285,11,0.059961315280464215,0.5483870967741935,0.8235294117647058,0.9461583643,0.8442364312,0.8173289963,pdb
856,2cdh8,0.7909563008321746,0.8954781504160874,2,0.0,0.0,0.0,0.9812029508000001,0.8139659016,,pdb
857,2e3cA,0.5487196578495118,0.7594442441961742,4,0.03389830508474576,0.8333333333333334,0.8,0.9083082474,0.8239752577,0.7943859107,pdb
858,2f5oA,0.5687065177105212,0.7682836846338043,6,0.008116883116883116,0.8,1.0,0.9768624088000001,0.8527726277000001,0.8424346715000001,pdb
859,2fdfA,0.8496151463777198,0.9248075731888599,2,0.0,0.0,0.0,0.9619255924000001,0.7377578199,,pdb
860,2j5iI,0.7646975913657708,0.8609935494755944,4,0.04743833017077799,0.48,0.3333333333333333,0.9693369565000001,0.8790749999999999,0.8455199275,pdb
861,2o1tF,0.730340956539307,0.8567181420083725,3,0.012919896640826873,0.8,0.0,0.9013733333,0.7959942222,0.7763908889000001,pdb
862,2oqvA,0.8244736004220036,0.9122368002110017,2,0.0,0.0,0.0,0.9695725895,0.6778202479000001,,pdb
863,2pg7C,0.7750422334650404,0.8875211167325202,2,0.0,0.0,0.0,0.9584798319000001,0.600219958,,pdb
864,2qfvB,0.5505265759794468,0.6971994843151003,17,0.052805280528052806,0.8125,1.0,0.939470726,0.8624840749,0.8232948478000001,pdb
865,2wmbC,0.5607073250616518,0.7483900465703656,6,0.010309278350515464,0.8333333333333334,1.0,0.928480198,0.8148561056,0.7708415842,pdb
866,2x3uA,0.55654778254547,0.724258650879324,13,0.06042884990253411,0.41935483870967744,0.9230769230769231,0.9609792079,0.7820821782,0.7751036304000001,pdb
867,2xc5A,0.8042611314223801,0.8761938406207959,4,0.011406844106463879,0.6666666666666666,1.0,0.9679091286,0.7620282158,0.6795556017000001,pdb
868,2z8xA,0.756937847726281,0.8736410253777798,3,0.037037037037037035,0.5714285714285714,0.0,0.9373243112,0.7573800648,0.7206988655000001,pdb
869,3b5uF,0.7624169294793546,0.8651696470230953,4,0.021212121212121213,0.8571428571428571,0.6666666666666666,0.9661177719,0.8179307692000001,0.7921620690000001,pdb
870,3b7tA,0.6843849620119243,0.8419422382878357,3,0.014669926650366748,0.6666666666666666,0.0,0.9686743506000001,0.8401024351,0.6990323052,pdb
871,3c2uB,0.5454017289406303,0.761487577875412,3,0.0099601593625498,0.8,0.0,0.9671085502000001,0.7239780669,0.6376756506,pdb
872,3cf0C,0.44513163602458994,0.7198291029445761,7,0.014466546112115732,0.875,0.7142857142857143,0.9387827243,0.8619425249,0.8326395349,pdb
873,3cqoB,0.4424167201748078,0.6186157678693655,19,0.39473684210526316,0.7888888888888889,0.6197183098591549,0.9769266212000001,0.9602331058,0.9592935154000001,pdb
874,3fm0A,0.6791731240862399,0.8030795564452917,6,0.03264604810996564,0.3157894736842105,1.0,0.9655915942000001,0.8454631884,0.7782834783,pdb
875,3g3uB,0.569623477121848,0.788784840337629,3,0.008298755186721992,1.0,0.0,0.9449610169,0.6860132203,0.6489400000000001,pdb
876,3hnpD,0.8073529422342539,0.9044166190071864,4,0.01669449081803005,0.8,0.625,0.9714963173000001,0.7665487252000001,0.7411232295,pdb
877,3hyeB,0.8545847490103157,0.9077030731154844,3,0.02254428341384863,0.8571428571428571,0.0,0.9420159836,0.81505,0.7988217213000001,pdb
878,3j2mB,0.5922114157558837,0.7292317302580029,16,0.21951219512195122,0.9444444444444444,0.6470588235294118,0.8395308824000001,0.8378474265,0.8285433824,pdb
879,3j3qj,0.6228147817046792,0.7134912832163897,12,0.08571428571428572,1.0,0.8666666666666667,0.9234922078000001,0.8784090909000001,0.8639770563,pdb
880,3j3y2,0.623708190107462,0.7106389944799498,12,0.06779661016949153,0.8333333333333334,0.9,0.9231151515,0.8786515152000001,0.8754571429,pdb
881,3j3yc,0.6330171645817182,0.7246764961513805,12,0.08187134502923976,0.9285714285714286,0.9230769230769231,0.9232545455000001,0.8654870130000001,0.862887013,pdb
882,3j3yi,0.6224440852459571,0.7099860633835147,16,0.09467455621301775,0.8125,0.6923076923076923,0.9233307359,0.8783683983,0.8748645022,pdb
883,3k2iB,0.6668679069891909,0.7974675877398291,10,0.011210762331838564,0.8,1.0,0.9606194313,0.7985386256,0.7848033175,pdb
884,3k5dB,0.2804302924600735,0.6505656975968087,4,0.04225352112676056,0.2777777777777778,0.8,0.9150066176,0.8273823529000001,0.7664036765000001,pdb
885,3k9gA,0.5790593142704006,0.7806770222585896,12,0.045454545454545456,0.88,0.5454545454545454,0.9357617978,0.8349269663000001,0.8345513109,pdb
886,3kl8E,0.8316319828059683,0.9158159914029842,2,0.0,0.0,0.0,0.9668364312000001,0.7783609665,,pdb
887,3kmzB,0.5563852415133013,0.7813575611314936,8,0.04690431519699812,0.44,0.7272727272727273,0.9076270677,0.7853187970000001,0.7744462406,pdb
888,3kqmB,0.7936020314941096,0.8700762035991471,5,0.011363636363636364,0.8333333333333334,0.8,0.9308581315000001,0.7504761246,0.7041256055,pdb
889,3l09B,0.8381750586356523,0.9135463891843053,3,0.04530201342281879,0.6296296296296297,0.0,0.9106804511000001,0.826924812,0.8196281955,pdb
890,3l19B,0.5685844119067609,0.7485495522363648,15,0.5818181818181818,0.31875,0.5686274509803921,0.8675065421,0.8609294393,0.8569579439,pdb
891,3lwmA,0.7961818647415351,0.8486071928530269,8,0.022684310018903593,0.6666666666666666,0.75,0.9700492593000001,0.8560718519,0.8555390741000001,pdb
892,3osaA,0.41145833860950526,0.7514288358946984,7,0.09292035398230089,0.8095238095238095,0.7941176470588235,0.9023775194,0.8622581395000001,0.8531414729000001,pdb
893,3p4rB,0.7456937890995571,0.843154379787666,5,0.03361344537815126,0.8333333333333334,0.5,0.9721218107,0.7758111111,0.7723510288000001,pdb
894,3pgyA,0.8360287061920695,0.9055237954842291,3,0.020833333333333332,0.6666666666666666,0.0,0.9794327711,0.8173691566,0.7556850602,pdb
895,3pmbD,0.7246018344844796,0.8425908359588716,3,0.007692307692307693,1.0,0.0,0.9657938224,0.7229830116,0.6188416988000001,pdb
896,3popD,0.6239966298447827,0.7991329304397556,7,0.02012072434607646,0.8,0.875,0.9561221557,0.7197566866,0.6909141717,pdb
897,3qkaB,0.6550710320802074,0.7952548578498642,8,0.08704453441295547,0.5813953488372093,0.32,0.958794636,0.88278659,0.8444383142,pdb
898,3qpeA,0.8070160800186287,0.9035080400093143,2,0.0,0.0,0.0,0.9569854592,0.7846326531000001,,pdb
899,3qr6A,0.5363377311732941,0.686687208909707,9,0.04157549234135667,0.6842105263157895,0.6153846153846154,0.9422564315,0.7951941909,0.7834921162,pdb
900,3s4tG,0.8016379642332122,0.877905845368973,4,0.025510204081632654,0.6,0.4444444444444444,0.9443735632,0.7707772989,0.7699554598,pdb
